Timestamp (s),X-Position (%),Y-Position (%)
2639958,92,69
2640128,90,67
2640491,92,70
2640659,92,73
2640827,92,74
2641058,93,70
2641259,84,68
2641925,55,53
2642093,54,50
2642457,70,43
2643040,71,68
2643256,69,71
2643427,72,70
2643631,70,65
2643824,60,62
2643929,59,63
2644124,59,63
2644226,55,64
2644389,49,65
2644559,44,66
2644658,51,66
2644826,61,65
2644964,62,64
2645126,66,63
2645228,68,65
2645372,72,75
2645372,74,74
2645372,78,73
2645372,72,70
2645372,72,68
2645372,71,66
2646056,84,72
2646498,88,75
2646683,89,75
2646821,92,75
2646983,90,73
2647115,80,72
2647252,79,72
2647417,76,71
2647550,73,70
2647717,73,70
2647899,72,68
2648084,68,66
2648249,63,66
2648417,59,66
2648550,58,66
2648686,56,65
2648986,48,64
2649151,43,64
2649348,42,62
2649484,40,61
2649652,39,60
2649786,42,61
2649804,45,62
2649804,50,63
2649804,55,65
2649804,60,67
2649804,62,68
2649804,67,69
2649804,73,71
2649804,74,71
2649804,74,72
2649804,75,73
2649804,77,75
2649804,81,76
2649804,85,74
2649994,86,74
2650126,86,74
2650293,84,73
2650427,78,72
2650657,73,71
2650790,70,71
2650924,65,70
2651094,57,68
2651226,55,68
2651257,52,65
2651257,49,65
2651257,43,66
2651257,43,66
2651257,43,64
2651257,47,62
2651257,48,61
2651257,53,62
2651257,60,66
2651519,59,66
2651687,52,64
2651852,49,64
2651988,57,68
2652133,61,70
2652251,64,73
2652408,67,75
2652408,67,74
2652408,72,75
2652408,72,75
2652408,73,77
2652408,72,78
2652408,78,72
2652680,77,72
2653196,67,69
2653227,63,69
2653227,55,67
2653227,52,66
2653227,48,64
2653227,46,63
2653227,40,62
2653227,49,60
2653483,51,60
2653651,53,62
2653782,54,63
2653915,59,66
2654055,64,68
2654083,65,71
2654083,67,71
2654083,71,72
2654083,74,73
2654083,76,73
2654083,79,72
2654083,81,72
2654083,82,71
2654083,86,70
2654083,86,70
2654083,78,69
2654083,72,69
2654083,70,69
2654083,71,67
2654083,67,66
2654083,60,64
2654554,56,63
2654714,53,62
2654879,52,62
2655015,49,61
2655315,44,60
2655479,48,60
2655650,56,63
2655815,57,63
2655951,60,65
2656115,63,66
2656247,65,68
2656380,68,69
2656520,71,70
2656680,76,72
2656778,76,73
2656952,77,73
2656979,80,75
2656979,86,75
2656979,86,74
2656979,80,72
2656979,73,70
2656979,71,69
2656979,70,68
2656979,68,67
2656979,64,66
2656979,60,65
2656979,57,65
2656979,56,65
2656979,50,63
2656979,49,62
2656979,47,61
2656979,41,58
2656979,41,58
2656979,41,58
2656979,46,59
2656979,48,59
2656979,51,60
2657223,52,61
2657456,55,62
2657656,55,62
2657787,56,62
2657813,63,65
2657813,67,67
2657813,69,67
2657813,74,69
2657813,77,70
2657813,78,71
2657813,81,72
2657813,84,72
2657813,85,73
2657813,83,74
2657813,93,72
2658109,93,72
2658446,91,71
2658545,87,71
2658710,81,70
2658815,77,69
2659010,70,68
2659143,69,68
2659281,62,66
2659381,60,64
2659539,58,63
2659729,51,62
2659892,48,63
2659990,47,63
2660081,44,61
2660081,44,61
2660081,44,59
2660081,43,57
2660081,41,57
2660081,51,62
2660576,55,65
2660620,63,68
2660620,66,69
2660620,71,71
2660620,73,71
2660620,76,72
2660620,77,73
2660620,77,73
2660916,81,71
2661119,82,72
2661287,83,73
2661581,87,73
2661753,92,75
2661882,86,73
2662016,70,72
2662057,67,70
2662057,65,69
2662057,62,68
2662057,55,66
2662057,50,64
2662057,46,62
2662057,47,60
2662057,44,59
2662057,23,50
2662403,25,49
2662687,56,65
2662804,58,65
2662965,65,68
2663234,76,70
2663399,79,72
2663569,79,73
2663696,81,74
2663867,83,75
2663900,86,72
2663900,86,71
2664178,74,70
2664344,67,69
2664463,61,68
2664463,59,66
2664463,56,65
2664463,52,64
2664463,49,63
2664463,48,61
2664751,45,57
2664951,45,58
2665085,48,59
2665184,48,59
2665335,52,58
2665417,54,60
2665587,59,63
2665720,65,66
2665883,77,71
2666054,79,73
2666220,80,74
2666326,88,75
2666326,87,75
2666326,87,73
2666326,84,72
2666582,84,70
2666751,78,70
2666882,74,70
2667055,69,69
2667186,64,68
2667318,61,67
2667448,58,66
2667616,51,65
2667716,51,65
2667885,51,63
2668086,45,62
2668219,41,61
2668385,41,61
2668466,52,61
2668466,58,64
2668466,76,69
2668637,81,71
2668771,82,72
2669069,88,73
2669237,90,75
2669404,90,75
2669572,84,72
2669740,79,71
2669872,77,71
2670002,75,71
2670137,72,71
2670310,69,70
2670412,63,68
2670739,52,66
2670791,51,65
2670791,48,61
2670791,50,60
2670791,51,61
2670791,58,59
2671197,59,61
2671298,58,64
2671475,59,65
2671628,62,66
2671824,75,72
2671824,79,73
2671824,81,73
2671824,87,73
2672076,83,72
2672244,79,72
2672378,71,71
2672511,70,70
2672641,65,69
2672794,58,66
2673128,49,62
2673128,49,62
2673128,50,62
2673128,55,63
2674019,77,72
2674247,84,73
2674415,84,73
2674520,85,74
2674682,86,75
2674860,86,74
2674860,73,73
2674860,73,72
2675051,72,70
2675218,69,68
2675552,57,64
2675716,56,63
2676049,49,61
2676185,49,61
2676396,81,70
2676508,81,72
2676672,82,73
2676800,83,74
2676940,83,74
2677300,86,71
2677470,82,70
2677640,80,69
2677774,77,68
2678105,59,65
2678240,57,65
2678372,52,63
2678539,50,63
2678672,48,61
2678838,40,59
2679277,48,60
2679469,50,61
2679785,52,64
2679785,62,66
2679785,65,67
2679785,65,68
2679785,65,69
2679785,65,70
2680108,77,73
2680280,82,73
2680442,83,75
2680577,83,77
2680875,84,73
2680977,78,71
2681140,75,70
2681274,68,68
2681438,57,66
2681640,55,65
2681844,47,62
2681942,45,62
2682899,58,64
2683133,70,69
2683270,73,71
2683438,77,73
2683568,77,73
2683699,81,73
2683836,83,74
2683997,84,74
2684397,82,73
2684531,78,72
2684668,74,71
2684797,72,70
2685000,64,66
2685474,57,63
2685979,52,59
2686477,69,68
2686611,72,71
2686778,75,72
2686913,78,73
2687077,80,73
2687407,86,75
2687639,90,73
2687902,92,73
2688037,86,72
2688196,85,69
2688336,82,70
2688471,58,69
2688598,58,69
2688768,58,68
2688904,55,66
2689038,63,66
2689469,63,66
2689634,65,68
2689770,65,68
2690091,32,39
2690091,36,40
2690091,54,40
2690091,54,40
2690091,55,45
2690091,66,45
2691522,81,35
2691655,79,35
2692150,80,34
2692455,88,34
2692590,88,34
2692894,84,74
2692894,78,73
2692894,75,70
2692894,68,68
2692894,65,67
2692894,70,66
2692894,89,64
2693128,71,66
2693278,71,66
2693411,70,67
2693676,67,61
2693783,64,61
2693978,68,59
2694113,75,58
2694245,64,61
2694408,58,66
2694547,64,69
2694709,73,71
2694846,78,73
2694978,85,75
2695113,91,76
2695543,86,73
2696005,73,69
2696177,64,70
2696312,61,68
2696475,60,67
2696608,49,63
2696808,54,63
2697208,68,62
2697377,62,63
2697480,60,62
2697807,66,58
2698273,68,68
2698411,75,70
2698578,81,71
2698711,83,73
2698840,83,76
2699006,83,77
2699406,82,76
2699674,83,73
2699976,78,72
2700208,82,82
2700509,83,86
2700840,89,75
2701210,82,72
2701374,75,71
2701541,72,69
2701806,72,64
2702209,64,59
2702337,57,59
2702471,55,59
2702637,47,58
2703270,60,51
2703270,64,50
2703270,67,49
2703270,70,49
2703270,78,44
2703270,75,39
2703270,65,42
2703270,64,42
2703270,96,34
2703270,96,34
2703555,83,74
2703774,72,70
2703879,70,69
2704078,57,63
2704239,57,63
2704405,58,62
2704675,62,66
2705008,72,62
2705174,72,61
2705278,64,59
2705509,64,57
2705710,64,56
2705873,65,54
2706004,66,54
2706139,67,54
2706307,63,55
2706740,63,59
2706944,67,56
2707108,70,58
2707278,68,63
2707440,69,68
2707607,71,68
2707740,72,69
2707875,78,70
2708004,81,71
2708173,81,71
2708310,82,71
2708509,85,71
2708674,88,73
2709106,89,83
2709241,89,81
2709374,89,79
2709640,85,70
2709805,82,68
2710074,81,66
2710207,70,64
2710308,70,61
2710470,67,59
2710637,60,58
2710769,49,58
2710938,49,61
2711070,53,62
2711236,63,58
2711369,65,57
2711502,69,59
2711637,68,60
2711803,67,64
2711935,70,67
2712068,70,69
2712236,72,71
2712404,74,72
2712733,86,69
2712869,83,69
2713003,76,67
2713135,75,67
2713268,75,65
2713469,70,62
2713605,68,59
2713842,63,56
2714001,63,55
2714166,58,55
2714866,72,69
2715033,72,69
2715200,75,71
2715366,76,66
2715567,71,61
2715771,69,60
2715898,63,58
2716068,65,57
2716200,67,57
2716402,70,57
2716533,74,58
2716741,75,59
2716868,79,61
2717002,81,63
2717169,83,65
2717336,84,69
2717535,84,69
2717700,86,70
2718036,98,73
2718401,95,71
2719070,69,59
2719204,68,61
2719372,73,62
2719472,74,62
2719798,81,63
2719969,81,60
2720139,78,58
2720270,75,57
2720471,62,56
2720571,61,58
2720751,60,59
2721037,66,57
2721337,50,52
2721639,57,52
2722134,65,54
2722636,50,45
2722899,52,44
2723195,58,44
2723434,57,45
2723869,69,65
2724032,71,68
2724201,73,70
2724497,75,73
2724698,75,74
2725027,79,66
2725195,76,68
2725329,74,68
2725462,71,69
2725628,59,63
2725795,61,63
2725929,61,62
2726062,57,60
2726230,56,59
2726363,52,56
2726534,49,53
2726734,50,51
2726898,55,53
2727037,59,52
2727263,62,54
2727468,63,54
2727729,58,47
2727937,57,45
2728668,60,62
2728932,64,65
2729067,66,66
2729264,65,67
2729430,67,68
2729694,65,63
2729864,63,61
2730034,61,60
2730130,58,60
2730300,58,60
2730563,62,60
2730730,66,62
2730897,69,65
2731062,69,67
2731396,70,68
2731548,69,69
2731929,78,68
2732063,78,68
2732263,79,71
2732429,78,70
2732895,65,53
2733060,58,53
2733195,58,53
2733396,51,53
2734072,67,66
2734072,87,69
2734072,84,67
2734072,87,63
2734072,84,62
2734072,71,59
2734072,58,52
2734072,49,51
2734072,57,47
2734072,58,44
2734072,64,44
2734072,68,46
2734072,69,49
2734072,70,51
2734072,85,53
2734072,88,55
2734072,88,55
2734072,88,60
2734072,90,61
2734072,91,62
2735810,84,61
2736143,82,63
2736510,88,60
2736643,89,61
2736809,89,61
2736941,87,61
2737311,81,53
2737477,75,51
2737645,74,49
2737811,76,49
2737946,78,46
2737946,75,38
2737946,76,36
2737946,68,36
2737946,65,36
2737946,61,36
2737946,61,37
2738535,83,63
2738702,81,61
2738803,81,61
2738938,81,61
2739270,81,61
2739434,78,58
2739571,79,57
2739699,84,56
2739834,88,57
2739971,91,59
2740418,92,59
2740418,89,59
2740418,89,59
2740555,89,60
2740897,74,70
2741068,75,71
2741198,75,71
2741335,74,70
2741763,90,57
2741897,83,56
2742036,83,56
2742197,83,54
2742700,71,47
2742806,73,47
2742998,74,47
2743097,75,47
2743352,84,45
2743566,83,45
2743831,81,46
2744788,76,55
2745030,77,57
2745114,79,57
2745114,79,58
2745240,81,59
2745638,82,60
2745772,83,60
2745906,84,60
2746405,87,50
2746538,80,51
2746739,73,47
2746906,76,47
2747039,79,47
2747204,84,46
2747504,89,44
2748137,85,52
2748304,85,52
2748472,83,51
2748606,80,50
2748738,79,50
2748870,82,50
2749535,92,57
2749674,94,60
2750338,95,59
2750520,95,59
2750871,95,60
2751068,93,62
2751572,97,65
2751703,95,64
2751872,89,61
2752037,89,60
2752470,94,61
2752604,95,61
2753269,78,52
2753473,74,50
2753569,74,50
2753737,74,49
2753803,80,48
2753803,80,48
2753803,77,48
2753803,75,46
2753803,78,45
2753803,84,48
2753999,80,50
2754267,80,52
2754399,82,53
2754533,82,53
2754733,84,50
2754933,85,48
2755065,86,47
2755173,83,45
2755367,83,45
2755498,89,48
2755976,91,66
2756281,92,67
2756578,93,54
2756777,91,51
2756944,92,51
2757144,91,48
2757308,92,46
2757642,90,43
2758110,80,38
2758341,82,37
2758639,85,36
2759141,94,37
2759411,86,44
2759974,87,49
2760123,88,49
2760272,89,50
2760614,93,53
2760771,94,52
2761076,92,47
2761375,92,45
2761478,92,46
2761776,92,49
2761940,92,51
2762077,92,52
2762240,92,54
2762342,91,55
2762707,93,53
2762873,93,51
2763010,95,52
2763237,97,53
2763439,95,53
2763674,96,51
2763840,95,50
2764040,92,48
2764143,90,49
2764339,85,50
2764475,84,49
2764673,86,47
2764940,90,47
2765305,89,43
2765507,86,43
2765638,86,43
2765769,85,43
2766140,87,38
2766288,86,37
2766438,86,37
2766569,85,37
2767004,92,37
2767174,92,37
2767305,90,37
2767438,89,37
2767904,85,53
2768042,86,56
2768206,86,56
2768506,92,58
2768641,93,59
2768641,96,56
2768869,94,54
2769036,90,53
2769202,90,52
2769339,93,51
2769503,95,50
2769869,92,55
2769974,92,56
2770166,92,57
2770337,92,59
2770470,92,60
2770768,92,63
2771267,93,54
2771373,92,52
2771697,96,49
2771867,93,48
2772033,92,49
2772169,90,50
2772369,90,53
2772665,92,56
2772967,88,58
2773136,85,59
2773398,96,57
2773599,87,58
2773768,92,55
2773935,93,55
2774100,93,57
2774268,95,61
2774399,95,63
2774597,96,65
2774734,97,64
2775035,98,60
2775237,96,58
2775398,95,57
2775698,96,55
2775997,94,55
2776202,89,55
2776466,95,53
2776634,95,52
2776868,98,52
2776999,97,52
2777396,96,56
2777567,95,56
2777768,95,58
2777873,95,60
2778469,90,70
2779231,96,60
2779371,97,60
2779798,97,59
2780098,95,56
2780368,96,54
2780568,95,53
2780766,91,53
2781101,93,55
2781230,95,58
2781230,96,60
2781553,95,64
2781736,98,63
2782166,94,59
2782439,95,55
2782671,92,52
2782870,93,49
2783103,93,46
2783270,94,45
2784034,76,39
2784199,74,38
2784336,72,38
2784867,94,46
2785501,93,57
2785800,94,57
2785970,95,57
2786269,92,53
2786434,93,52
2786934,97,52
2787299,95,54
2787499,90,59
2787669,89,60
2787865,92,61
2788200,96,58
2788436,94,57
2788770,93,52
2789198,90,49
2789499,89,44
2789633,91,45
2790134,96,51
2790436,97,56
2790601,92,56
2790770,90,57
2790934,92,61
2791315,90,85
2791315,92,87
2791315,93,87
2792402,93,57
2792503,93,58
2792798,93,59
2792932,93,59
2793330,93,56
2793964,93,57
2794628,94,56
2795065,93,53
2795232,93,54
2795394,94,56
2795562,95,59
2795928,93,62
2796294,94,53
2796496,93,54
2796628,93,55
2797028,95,59
2797134,94,59
2797560,88,51
2798159,92,47
2798530,96,47
2800428,75,34
2801194,90,55
2801396,92,58
2801531,93,58
2801690,95,56
2801994,89,56
2802527,81,64
2802642,82,62
2802829,83,62
2802960,84,63
2803559,82,48
2803859,84,47
2804027,87,47
2804229,92,47
2804398,92,48
2806295,64,62
2810227,93,44
2810530,89,44
2811590,94,44
2814559,91,46
2814991,92,44
2816523,91,45
2816858,93,46
2817556,92,34
2817691,92,34
2818326,88,43
2818593,86,45
2820838,89,45
2826604,84,44
2826906,84,43
2829273,90,45
2829603,89,45
2834467,89,44
2834635,90,44
2837100,93,44
2838067,95,35
2838366,92,34
2838565,92,34
2839235,84,43
2842000,83,35
2842302,87,34
2843232,93,34
2844599,89,37
2844798,87,37
2844965,87,37
